ID_FAZENDA,SATELITE,TIPO_CULTURA,AREA_FAZENDA_ACRES,TIPO_IRRIGACAO,TIPO_SOLO,ESTACAO,FERTILIZANTE_UTILIZADO_TON,PESTICIDA_UTILIZADO_KG,PRODUTIVIDADE_TON,CONSUMO_AGUA_M3,TEMPERATURA_MEDIA_C,UMIDADE_SOLO_PCT,INDICE_NDVI,RISCO_AMBIENTAL
FAZ_04444,Sentinel_Agro,Algodao,686.63,Inundacao,Argiloso,Outono,24.35,77.63,95.0,11300.82,23.45,76.76,0.743,1
FAZ_04445,OrbSat_Field,Algodao,399.12,Aspersao,Organico,Primavera,6.6,185.99,47.65,4416.86,21.11,73.41,0.506,1
FAZ_04446,AgroSat_BR,Batata,576.31,Gotejamento,Organico,Verao,8.54,172.4,45.7,6818.76,31.56,50.9,0.472,1
FAZ_04447,Gaia_Vision,Tomate,355.28,Sequeiro,Franco,Outono,15.53,100.75,54.5,3358.3,32.87,55.34,0.678,0
FAZ_04448,Gaia_Vision,Milho,664.98,Sequeiro,Organico,Verao,23.0,124.31,45.02,6320.76,22.16,61.54,0.569,1
FAZ_04449,OrbSat_Field,Arroz,786.89,Aspersao,Franco,Primavera,13.37,182.77,79.95,8819.58,24.85,73.75,0.692,1
FAZ_04450,OrbSat_Field,Soja,1078.45,Gotejamento,Calcario,Verao,15.42,305.4,95.0,8567.64,40.98,55.35,0.443,1
FAZ_04451,TerraScan_X,Milho,405.08,Manual,Siltoso,Verao,10.35,99.19,45.15,3677.33,34.83,52.0,0.693,0
FAZ_04452,OrbSat_Field,Tomate,585.19,Manual,Calcario,Primavera,11.57,140.39,72.02,3953.21,17.92,66.46,0.674,0
FAZ_04453,OrbSat_Field,Batata,473.03,Inundacao,Siltoso,Outono,9.72,185.26,50.61,8677.18,20.1,63.88,0.502,1
FAZ_04454,Gaia_Vision,Cana_de_Acucar,389.19,Aspersao,Argiloso,Verao,7.61,53.96,55.06,5458.9,35.9,65.04,0.728,0
FAZ_04455,TerraScan_X,Milho,292.45,Sequeiro,Arenoso,Verao,7.78,96.7,34.73,1959.21,22.32,54.07,0.582,1
FAZ_04456,OrbSat_Field,Cana_de_Acucar,310.41,Gotejamento,Arenoso,Inverno,17.29,85.43,64.57,3064.49,19.22,82.8,0.743,0
FAZ_04457,OrbSat_Field,Arroz,364.8,Aspersao,Calcario,Inverno,12.05,64.19,56.82,4300.33,17.04,78.46,0.741,0
FAZ_04458,TerraScan_X,Tomate,609.93,Gotejamento,Organico,Outono,26.76,172.08,50.4,7640.56,24.43,62.9,0.641,1
FAZ_04459,AgroSat_BR,Tomate,260.34,Gotejamento,Arenoso,Primavera,10.04,124.22,40.26,4446.05,30.4,74.88,0.661,0
FAZ_04460,TerraScan_X,Soja,386.12,Sequeiro,Siltoso,Outono,11.11,107.71,42.64,1219.96,24.24,47.18,0.63,1
FAZ_04461,Gaia_Vision,Batata,382.59,Inundacao,Argiloso,Outono,8.84,88.75,64.89,5449.4,22.25,61.89,0.676,0
FAZ_04462,AgroSat_BR,Soja,326.32,Manual,Siltoso,Outono,6.34,50.18,47.56,2791.59,26.13,69.82,0.772,0
FAZ_04463,Sentinel_Agro,Tomate,261.92,Aspersao,Franco,Verao,11.29,134.31,37.82,1804.05,30.1,62.62,0.629,1
FAZ_04464,TerraScan_X,Soja,387.24,Manual,Organico,Verao,13.39,58.56,56.1,3166.84,24.85,,0.702,0
FAZ_04465,Gaia_Vision,Trigo,117.02,Inundacao,Organico,Outono,3.93,42.18,44.48,3810.66,22.56,69.98,0.796,0
FAZ_04466,AgroSat_BR,Tomate,713.66,Gotejamento,Arenoso,Outono,34.24,242.14,87.69,4294.24,15.12,91.62,0.693,0
FAZ_04467,TerraScan_X,Milho,169.04,Sequeiro,Franco,Inverno,6.51,34.7,30.6,2364.16,17.71,43.89,0.614,1
FAZ_04468,OrbSat_Field,Trigo,223.25,Gotejamento,Arenoso,Primavera,6.62,93.58,42.57,2761.03,33.27,68.36,0.635,0
FAZ_04469,TerraScan_X,Milho,579.39,Aspersao,Arenoso,Outono,19.21,68.05,61.44,5496.56,28.73,67.78,0.722,0
FAZ_04470,Sentinel_Agro,Trigo,322.52,Aspersao,Arenoso,Inverno,6.7,29.73,63.08,3220.29,19.12,82.26,0.729,0
FAZ_04471,TerraScan_X,Milho,440.26,Gotejamento,Franco,Outono,19.46,83.11,47.72,4322.46,30.29,70.86,0.727,0
FAZ_04472,AgroSat_BR,Tomate,620.74,Gotejamento,Arenoso,Primavera,14.13,212.2,50.9,3690.0,33.4,41.89,0.365,1
FAZ_04473,AgroSat_BR,Algodao,235.71,Manual,Organico,Outono,4.87,90.31,49.36,2167.41,25.01,71.01,0.763,0
FAZ_04474,TerraScan_X,Cenoura,218.66,Aspersao,Arenoso,Primavera,6.12,6.79,49.78,800.0,20.27,76.17,0.723,0
FAZ_04475,AgroSat_BR,Cenoura,385.25,Aspersao,Franco,Verao,8.31,84.63,67.1,3732.76,27.87,65.9,0.719,0
FAZ_04476,OrbSat_Field,Trigo,329.93,Inundacao,Franco,Primavera,13.46,90.23,42.46,7519.22,28.11,,0.561,1
FAZ_04477,TerraScan_X,Cenoura,246.5,Aspersao,Siltoso,Outono,4.69,64.39,43.64,2456.72,31.09,52.18,0.651,1
FAZ_04478,OrbSat_Field,Cana_de_Acucar,293.68,Manual,Arenoso,Inverno,9.66,36.04,50.51,1928.91,21.33,66.05,0.691,0
FAZ_04479,OrbSat_Field,Trigo,158.13,Sequeiro,Franco,Verao,4.73,38.47,32.43,2179.85,28.67,59.34,0.675,0
FAZ_04480,Gaia_Vision,Milho,562.01,Gotejamento,Calcario,Inverno,22.09,101.5,43.8,4949.02,26.82,67.38,0.695,0
FAZ_04481,TerraScan_X,Batata,561.81,Inundacao,Arenoso,Outono,18.92,127.86,77.67,6864.57,19.14,80.24,0.644,1
FAZ_04482,AgroSat_BR,Soja,316.67,Aspersao,Argiloso,Verao,6.55,145.61,51.81,4194.88,30.11,66.46,0.691,0
FAZ_04483,OrbSat_Field,Milho,396.25,Inundacao,Organico,Inverno,16.06,84.48,61.8,10777.16,27.77,55.92,0.632,1
FAZ_04484,Gaia_Vision,Cana_de_Acucar,452.63,Aspersao,Organico,Outono,8.54,22.44,78.28,5320.95,25.64,74.65,0.866,0
FAZ_04485,TerraScan_X,Batata,428.79,Aspersao,Calcario,Inverno,5.19,118.64,47.03,4168.74,20.02,70.88,0.694,0
FAZ_04486,TerraScan_X,Cenoura,515.51,Gotejamento,Arenoso,Primavera,18.5,90.78,66.82,5263.17,17.32,58.31,0.779,0
FAZ_04487,Sentinel_Agro,Cana_de_Acucar,306.52,Inundacao,Organico,Primavera,13.34,103.45,54.3,10010.9,22.34,72.45,0.658,0
FAZ_04488,Sentinel_Agro,Trigo,600.25,Gotejamento,Organico,Outono,10.3,152.56,66.61,4723.49,25.85,53.71,0.608,1
FAZ_04489,OrbSat_Field,Arroz,579.01,Gotejamento,Argiloso,Inverno,12.07,138.8,82.22,7882.48,26.65,81.68,0.658,1
FAZ_04490,Sentinel_Agro,Arroz,346.28,Sequeiro,Organico,Outono,12.61,95.95,46.24,4038.94,17.0,64.75,0.646,0
FAZ_04491,OrbSat_Field,Cenoura,407.07,Aspersao,Organico,Inverno,5.94,113.73,57.7,5229.6,17.03,66.45,0.73,0
FAZ_04492,AgroSat_BR,Arroz,647.6,Inundacao,Franco,Verao,22.85,201.08,47.86,10978.65,28.03,57.52,0.607,1
FAZ_04493,OrbSat_Field,Arroz,420.38,Aspersao,Organico,Outono,11.58,135.5,57.75,5107.74,26.81,68.68,0.678,0
FAZ_04494,Sentinel_Agro,Milho,408.9,Sequeiro,Arenoso,Outono,15.2,113.45,43.2,4184.03,20.23,80.64,0.663,0
FAZ_04495,AgroSat_BR,Milho,333.26,Aspersao,Organico,Inverno,13.26,41.28,56.75,4285.31,17.85,84.83,0.9,0
FAZ_04496,Sentinel_Agro,Soja,482.49,Aspersao,Arenoso,Outono,12.11,65.79,58.73,5679.5,34.0,64.62,0.739,0
FAZ_04497,OrbSat_Field,Tomate,303.74,Inundacao,Organico,Verao,12.91,125.51,39.33,5922.47,31.01,50.24,0.533,1
FAZ_04498,Gaia_Vision,Cenoura,608.35,Sequeiro,Arenoso,Inverno,12.07,42.65,60.7,7430.54,18.79,81.94,0.782,0
FAZ_04499,TerraScan_X,Arroz,215.85,Manual,Organico,Inverno,6.11,25.53,54.66,3065.73,24.32,80.83,0.878,0
FAZ_04500,Sentinel_Agro,Soja,453.02,Aspersao,Calcario,Inverno,10.58,94.52,46.16,5849.1,12.24,78.41,0.769,0
FAZ_04501,OrbSat_Field,Cenoura,319.46,Manual,Arenoso,Verao,9.89,55.04,45.86,2270.25,27.61,52.54,0.584,1
FAZ_04502,AgroSat_BR,Arroz,282.94,Manual,Organico,Verao,4.69,69.77,54.4,1254.52,25.72,73.12,0.759,0
FAZ_04503,Sentinel_Agro,Algodao,696.6,Sequeiro,Argiloso,Outono,18.12,216.47,55.11,8333.98,21.05,67.71,0.564,1
FAZ_04504,Sentinel_Agro,Batata,583.36,Sequeiro,Franco,Inverno,11.15,216.94,52.39,4993.84,16.06,78.7,0.528,0
FAZ_04505,TerraScan_X,Cenoura,262.44,Inundacao,Franco,Verao,3.49,89.96,50.77,6244.2,28.98,73.41,0.696,0
FAZ_04506,OrbSat_Field,Tomate,472.54,Manual,Franco,Primavera,20.1,150.99,56.13,6051.49,23.83,80.24,0.779,1
FAZ_04507,Gaia_Vision,Batata,499.9,Inundacao,Franco,Outono,15.19,138.57,68.24,6981.03,22.01,72.03,0.626,1
FAZ_04508,AgroSat_BR,Soja,187.8,Inundacao,Argiloso,Verao,5.86,12.29,45.94,6039.8,19.77,76.08,0.845,1
FAZ_04509,OrbSat_Field,Soja,453.23,Gotejamento,Calcario,Verao,12.55,145.7,70.18,3219.76,25.29,72.98,0.725,0
FAZ_04510,AgroSat_BR,Arroz,566.7,Gotejamento,Calcario,Verao,14.65,131.79,72.56,5378.84,26.43,84.7,0.917,0
FAZ_04511,Sentinel_Agro,Batata,475.94,Gotejamento,Argiloso,Outono,15.88,125.58,67.42,3887.13,16.71,84.9,0.774,0
FAZ_04512,TerraScan_X,Arroz,277.86,Sequeiro,Organico,Verao,9.0,28.61,48.88,2240.36,38.24,48.89,0.73,0
FAZ_04513,TerraScan_X,Cenoura,568.38,Gotejamento,Argiloso,Verao,11.99,147.37,65.0,7021.99,20.67,85.18,0.781,1
FAZ_04514,Gaia_Vision,Soja,367.14,Gotejamento,Franco,Primavera,6.0,97.9,46.15,2417.31,34.59,43.85,0.468,0
FAZ_04515,TerraScan_X,Algodao,311.52,Aspersao,Calcario,Primavera,3.84,101.45,41.54,3167.44,14.23,73.23,0.685,0
FAZ_04516,Sentinel_Agro,Soja,323.68,Inundacao,Siltoso,Primavera,5.97,60.45,49.12,4950.5,17.49,67.57,0.747,0
FAZ_04517,Gaia_Vision,Milho,333.74,Sequeiro,Organico,Verao,15.86,95.4,49.4,3835.56,27.95,44.02,0.686,0
FAZ_04518,OrbSat_Field,Cana_de_Acucar,339.09,Inundacao,Arenoso,Primavera,10.84,29.24,60.37,5558.35,31.22,44.33,0.625,0
FAZ_04519,TerraScan_X,Tomate,738.31,Aspersao,Calcario,Inverno,20.44,186.73,65.5,10088.05,16.36,77.94,0.677,1
FAZ_04520,Gaia_Vision,Batata,645.15,Sequeiro,Franco,Primavera,9.87,220.27,61.0,8370.92,39.17,36.75,0.455,1
FAZ_04521,Sentinel_Agro,Arroz,445.22,Gotejamento,Calcario,Primavera,17.18,83.92,72.63,3726.84,17.27,76.27,0.727,0
FAZ_04522,AgroSat_BR,Cana_de_Acucar,269.35,Sequeiro,Franco,Verao,6.36,84.43,40.55,3469.27,32.35,52.22,0.63,0
FAZ_04523,AgroSat_BR,Cana_de_Acucar,554.34,Gotejamento,Franco,Inverno,17.65,185.32,66.75,5149.14,22.37,83.1,0.654,1
FAZ_04524,Sentinel_Agro,Trigo,255.29,Manual,Calcario,Primavera,6.6,71.0,52.52,3148.3,19.24,57.3,0.68,0
FAZ_04525,Sentinel_Agro,Tomate,894.74,Gotejamento,Calcario,Verao,13.66,169.07,95.0,6246.11,22.03,73.3,,1
FAZ_04526,AgroSat_BR,Milho,652.89,Sequeiro,Calcario,Inverno,25.94,98.68,68.62,8064.78,21.35,64.89,0.781,0
FAZ_04527,Gaia_Vision,Soja,513.92,Gotejamento,Argiloso,Primavera,7.77,179.44,75.37,6321.32,25.76,75.1,0.84,0
FAZ_04528,AgroSat_BR,Cenoura,416.89,Gotejamento,Calcario,Verao,11.05,34.8,58.34,5396.71,21.58,63.07,0.869,0
FAZ_04529,Sentinel_Agro,Soja,434.55,Sequeiro,Arenoso,Inverno,13.51,57.07,53.32,4366.49,24.43,63.49,0.606,0
FAZ_04530,TerraScan_X,Milho,376.07,Gotejamento,Organico,Primavera,16.53,66.1,63.61,4307.99,28.25,78.41,0.919,0
FAZ_04531,OrbSat_Field,Arroz,564.92,Manual,Franco,Inverno,12.89,86.84,56.07,7255.54,25.74,65.4,0.761,0
FAZ_04532,TerraScan_X,Trigo,416.85,Manual,Calcario,Inverno,10.58,69.32,54.84,4790.11,15.12,75.41,0.836,0
FAZ_04533,TerraScan_X,Soja,491.15,Inundacao,Arenoso,Verao,12.96,119.3,51.52,9700.4,44.05,26.64,0.488,1
FAZ_04534,Sentinel_Agro,Batata,737.19,Aspersao,Siltoso,Outono,26.36,135.78,90.63,6599.53,22.62,80.55,0.694,1
FAZ_04535,AgroSat_BR,Tomate,417.1,Sequeiro,Calcario,Inverno,17.12,147.11,57.64,3642.18,19.88,69.91,0.74,0
FAZ_04536,Gaia_Vision,Cana_de_Acucar,732.74,Sequeiro,Argiloso,Inverno,23.2,119.27,55.25,6097.89,14.7,62.95,0.559,1
FAZ_04537,TerraScan_X,Arroz,505.29,Aspersao,Franco,Inverno,12.09,146.28,50.47,3936.71,21.04,70.41,0.644,0
FAZ_04538,AgroSat_BR,Milho,505.69,Gotejamento,Arenoso,Inverno,17.82,62.05,71.72,4289.53,14.62,85.08,0.723,0
FAZ_04539,Gaia_Vision,Cenoura,261.21,Aspersao,Calcario,Inverno,6.62,48.09,53.83,2264.42,21.78,73.76,0.879,0
FAZ_04540,TerraScan_X,Cenoura,622.92,Gotejamento,Arenoso,Outono,12.8,76.06,71.59,4695.18,12.74,81.89,0.817,0
FAZ_04541,Gaia_Vision,Trigo,299.03,Inundacao,Franco,Verao,4.78,35.24,56.06,8285.94,33.72,,0.731,0
FAZ_04542,AgroSat_BR,Milho,362.8,Sequeiro,Arenoso,Outono,15.07,108.46,40.58,4218.48,15.26,62.22,0.624,1
FAZ_04543,OrbSat_Field,Arroz,660.65,Manual,Arenoso,Verao,21.97,148.12,54.55,8338.88,32.58,49.14,0.569,1
FAZ_04544,AgroSat_BR,Batata,334.27,Manual,Calcario,Outono,4.28,102.05,44.56,1978.77,21.13,61.66,0.715,0
FAZ_04545,Sentinel_Agro,Cana_de_Acucar,458.0,Aspersao,Calcario,Verao,14.99,121.74,56.34,6244.12,34.42,65.47,0.734,1
FAZ_04546,Gaia_Vision,Tomate,368.86,Aspersao,Organico,Primavera,21.74,158.64,56.88,5102.42,25.4,69.29,0.561,1
FAZ_04547,OrbSat_Field,Algodao,243.09,Manual,Argiloso,Inverno,6.64,47.52,32.3,1509.79,21.78,59.34,,0
FAZ_04548,Gaia_Vision,Algodao,302.48,Manual,Organico,Verao,6.46,69.47,37.72,1836.59,38.15,45.51,0.563,0
FAZ_04549,Gaia_Vision,Arroz,322.84,Inundacao,Argiloso,Verao,6.99,75.84,37.14,6167.01,25.95,63.46,0.626,0
FAZ_04550,TerraScan_X,Milho,410.48,Gotejamento,Argiloso,Inverno,10.54,86.07,69.31,4362.24,14.02,83.35,0.773,0
FAZ_04551,Sentinel_Agro,Algodao,262.17,Inundacao,Organico,Primavera,3.25,96.93,44.7,7493.73,29.41,50.83,0.642,1
FAZ_04552,Gaia_Vision,Trigo,299.23,Aspersao,Franco,Inverno,7.05,48.9,41.3,1949.96,19.67,56.37,0.592,1
FAZ_04553,AgroSat_BR,Milho,277.43,Gotejamento,Arenoso,Verao,11.78,58.1,44.88,1461.94,35.24,51.06,0.517,1
FAZ_04554,AgroSat_BR,Algodao,442.48,Inundacao,Siltoso,Verao,13.96,145.58,50.11,11164.82,24.27,,0.721,0
FAZ_04555,TerraScan_X,Batata,356.85,Aspersao,Organico,Inverno,9.65,160.2,59.19,3016.34,13.8,91.69,0.788,0
FAZ_04556,Sentinel_Agro,Cana_de_Acucar,219.65,Sequeiro,Organico,Outono,7.92,1.63,44.58,2566.34,26.93,61.76,0.711,0
FAZ_04557,Sentinel_Agro,Cenoura,305.54,Aspersao,Franco,Inverno,3.12,93.36,47.16,2280.68,15.47,74.93,0.791,0
FAZ_04558,AgroSat_BR,Milho,576.29,Inundacao,Arenoso,Verao,17.76,64.27,78.73,9569.17,24.07,65.83,,0
FAZ_04559,OrbSat_Field,Cenoura,424.48,Manual,,Verao,8.33,103.84,54.47,6479.67,33.12,62.15,0.707,0
FAZ_04560,TerraScan_X,Cenoura,226.65,Aspersao,Organico,Verao,9.8,35.91,45.03,2498.25,26.48,73.35,0.769,0
FAZ_04561,TerraScan_X,Algodao,350.07,Manual,Siltoso,Primavera,7.74,160.77,56.06,3652.25,27.1,71.8,0.689,0
FAZ_04562,AgroSat_BR,Milho,82.44,Manual,Arenoso,Inverno,10.28,24.11,35.87,1490.91,9.38,73.1,0.799,0
FAZ_04563,AgroSat_BR,Cana_de_Acucar,456.31,Sequeiro,Organico,Primavera,9.8,81.79,57.87,2935.47,16.76,62.02,0.699,0
FAZ_04564,OrbSat_Field,Batata,134.38,Aspersao,Calcario,Inverno,4.81,75.98,38.87,2622.67,21.92,84.17,0.826,0
FAZ_04565,OrbSat_Field,Soja,289.11,Gotejamento,Organico,Primavera,9.58,29.49,55.27,3931.15,22.25,79.58,0.911,0
FAZ_04566,Sentinel_Agro,Trigo,150.76,Aspersao,Calcario,Outono,6.31,2.43,51.12,1945.55,22.37,84.48,0.807,0
FAZ_04567,TerraScan_X,Cenoura,430.61,Manual,Argiloso,Verao,9.76,112.21,35.88,5359.72,22.19,68.12,0.62,0
FAZ_04568,TerraScan_X,Cana_de_Acucar,651.28,Aspersao,Argiloso,Verao,,170.23,51.59,7029.52,30.63,46.19,0.645,1
FAZ_04569,AgroSat_BR,Tomate,222.64,Aspersao,Organico,Inverno,7.54,119.28,41.47,3539.87,31.3,57.05,0.621,0
FAZ_04570,Sentinel_Agro,Tomate,549.51,Gotejamento,Franco,Verao,21.5,119.79,68.28,6490.72,30.86,62.71,0.76,0
FAZ_04571,TerraScan_X,Soja,281.02,Aspersao,Argiloso,Primavera,5.27,30.22,47.57,3385.11,24.12,63.38,0.686,0
FAZ_04572,Sentinel_Agro,Soja,458.82,Manual,Organico,Outono,16.44,89.94,52.41,6725.39,27.97,62.1,0.627,1
FAZ_04573,Sentinel_Agro,Soja,732.89,Gotejamento,Calcario,Primavera,19.27,190.68,85.77,5950.09,14.97,75.78,0.703,1
FAZ_04574,AgroSat_BR,Trigo,581.95,Aspersao,Arenoso,Primavera,16.46,82.89,43.18,6391.7,29.47,52.46,0.542,1
FAZ_04575,Sentinel_Agro,Trigo,257.04,Gotejamento,Calcario,Inverno,5.55,50.81,46.79,2186.59,33.16,69.4,0.741,0
FAZ_04576,OrbSat_Field,Batata,675.97,Manual,Siltoso,Verao,24.55,162.4,84.59,5904.97,24.61,67.01,0.629,1
FAZ_04577,OrbSat_Field,Cenoura,474.1,Sequeiro,Argiloso,Primavera,7.19,155.01,30.05,5883.15,28.29,52.22,0.451,1
FAZ_04578,Gaia_Vision,Arroz,312.67,Inundacao,Organico,Inverno,9.22,55.04,54.67,5745.81,18.5,64.66,0.71,0
FAZ_04579,AgroSat_BR,Tomate,401.48,Gotejamento,Argiloso,Primavera,6.58,96.01,47.79,5187.37,30.29,59.06,0.647,0
FAZ_04580,Gaia_Vision,Algodao,257.16,Gotejamento,Calcario,Primavera,5.47,92.53,54.44,2367.99,27.29,74.41,0.761,0
FAZ_04581,OrbSat_Field,Algodao,612.65,Aspersao,Calcario,Primavera,23.24,116.22,74.96,8587.41,18.83,83.12,0.714,0
FAZ_04582,Gaia_Vision,Soja,135.23,Inundacao,Arenoso,Inverno,0.43,51.61,30.43,3211.45,28.93,51.41,0.607,0
FAZ_04583,AgroSat_BR,Tomate,634.98,Aspersao,Franco,Outono,23.08,231.66,45.3,7314.8,27.11,64.4,0.613,1
FAZ_04584,AgroSat_BR,Arroz,151.15,Sequeiro,Organico,Primavera,2.85,30.03,37.75,1221.54,20.79,77.84,0.78,0
FAZ_04585,Sentinel_Agro,Arroz,374.81,Sequeiro,Arenoso,Primavera,14.03,68.91,59.22,4277.79,18.89,72.11,0.715,0
FAZ_04586,TerraScan_X,Algodao,653.88,Gotejamento,Siltoso,Inverno,12.37,113.49,85.54,5103.64,14.08,86.13,0.855,0
FAZ_04587,Sentinel_Agro,Arroz,647.83,Gotejamento,Organico,Verao,16.4,106.88,62.21,7294.89,30.13,78.4,0.716,0
FAZ_04588,AgroSat_BR,Tomate,350.61,Aspersao,Siltoso,Outono,18.1,129.23,55.38,3363.3,25.98,71.93,0.668,0
FAZ_04589,OrbSat_Field,Cenoura,535.15,Aspersao,Franco,Inverno,16.3,130.62,65.42,5278.13,10.01,83.38,0.866,0
FAZ_04590,OrbSat_Field,Cana_de_Acucar,306.71,Inundacao,Organico,Verao,11.44,86.26,48.66,5529.96,29.72,53.27,0.715,0
FAZ_04591,Sentinel_Agro,Arroz,282.7,Manual,Organico,Inverno,7.76,50.01,40.67,3320.89,16.7,66.82,0.787,0
FAZ_04592,AgroSat_BR,Cenoura,290.32,Gotejamento,Arenoso,Inverno,5.51,104.08,47.7,4070.83,16.54,87.66,0.861,0
FAZ_04593,OrbSat_Field,Tomate,370.82,Manual,Argiloso,Outono,10.62,97.97,71.43,2547.7,23.23,70.68,0.784,0
FAZ_04594,AgroSat_BR,Algodao,166.29,Inundacao,Organico,Outono,3.8,62.16,46.2,6073.66,31.16,59.24,0.752,0
FAZ_04595,OrbSat_Field,Cenoura,650.63,Sequeiro,Franco,Outono,17.48,120.63,46.77,6970.53,37.97,49.5,0.594,1
FAZ_04596,AgroSat_BR,Arroz,524.28,Inundacao,Organico,Outono,7.82,58.49,54.77,9359.75,19.59,74.15,0.768,0
FAZ_04597,Gaia_Vision,Soja,497.87,Manual,Organico,Verao,8.11,148.91,45.12,5333.41,29.77,45.67,0.544,1
FAZ_04598,AgroSat_BR,Cenoura,388.88,Gotejamento,Organico,Primavera,9.36,54.4,44.83,3634.47,20.9,74.31,0.708,0
FAZ_04599,AgroSat_BR,Soja,726.53,Manual,Organico,Inverno,16.3,85.76,95.0,9047.83,24.3,60.56,0.729,0
FAZ_04600,Sentinel_Agro,Milho,303.54,Gotejamento,Franco,Outono,14.56,73.13,49.6,1215.53,21.84,61.11,0.625,0
FAZ_04601,Gaia_Vision,Algodao,533.62,Inundacao,Arenoso,Primavera,9.02,96.79,60.18,6132.66,28.76,64.49,0.674,0
FAZ_04602,TerraScan_X,Tomate,486.42,Gotejamento,Argiloso,Verao,22.95,98.99,63.46,3980.77,28.29,67.03,0.689,0
FAZ_04603,Sentinel_Agro,Cana_de_Acucar,285.2,Gotejamento,Franco,Outono,13.2,105.56,52.51,2440.86,20.04,77.82,0.757,0
FAZ_04604,TerraScan_X,Soja,255.65,Gotejamento,Franco,Inverno,5.48,23.86,45.04,1656.04,25.08,70.32,0.748,0
FAZ_04605,OrbSat_Field,Cana_de_Acucar,421.93,Gotejamento,Siltoso,Primavera,17.62,42.27,62.18,4971.17,31.43,54.63,0.604,1
FAZ_04606,TerraScan_X,Cana_de_Acucar,513.26,Aspersao,Argiloso,Outono,14.5,43.98,64.81,5942.84,27.28,55.41,0.667,1
FAZ_04607,AgroSat_BR,Soja,344.91,Sequeiro,Arenoso,Inverno,7.96,49.0,47.0,2490.07,18.99,52.98,0.605,1
FAZ_04608,TerraScan_X,Cana_de_Acucar,210.6,Aspersao,Calcario,Primavera,9.11,63.96,43.83,1880.87,28.84,59.73,0.677,0
FAZ_04609,Sentinel_Agro,Batata,452.6,Manual,Arenoso,Inverno,13.13,63.46,55.46,4457.89,26.76,61.23,0.678,0
FAZ_04610,Sentinel_Agro,Milho,441.36,Gotejamento,Calcario,Verao,14.66,134.11,58.36,3529.31,32.82,73.98,0.755,1
FAZ_04611,TerraScan_X,Soja,345.01,Aspersao,,Outono,3.97,81.04,47.18,2348.05,23.38,53.39,0.625,0
FAZ_04612,Sentinel_Agro,Algodao,116.72,Gotejamento,Siltoso,Outono,3.11,84.88,39.01,1208.49,19.85,56.76,0.688,0
FAZ_04613,Sentinel_Agro,Soja,480.87,Gotejamento,Franco,Inverno,11.98,123.48,70.38,2909.3,18.88,71.25,0.713,0
FAZ_04614,TerraScan_X,Cenoura,436.05,Gotejamento,Arenoso,Primavera,16.22,32.09,57.59,3772.48,26.14,74.74,0.739,0
FAZ_04615,Gaia_Vision,Batata,459.13,Aspersao,Calcario,Outono,18.21,136.92,65.67,4943.12,28.1,70.74,0.584,1
FAZ_04616,Gaia_Vision,Soja,554.18,Gotejamento,,Inverno,16.93,89.49,54.55,4138.89,23.03,70.01,0.752,0
FAZ_04617,OrbSat_Field,Tomate,396.31,Sequeiro,Calcario,Verao,18.12,180.22,39.54,4150.32,26.11,42.7,0.601,1
FAZ_04618,Sentinel_Agro,Milho,245.73,Aspersao,Arenoso,Outono,7.59,57.76,40.6,2919.19,29.39,50.49,0.655,0
FAZ_04619,TerraScan_X,Cenoura,474.36,Manual,Franco,Inverno,12.46,156.91,58.43,6536.5,23.95,72.86,0.673,1
FAZ_04620,Sentinel_Agro,Soja,457.95,Sequeiro,Calcario,Primavera,7.37,68.69,52.25,5726.71,30.26,58.61,0.598,0
FAZ_04621,AgroSat_BR,Arroz,215.84,Inundacao,Arenoso,Outono,6.74,23.17,44.16,7451.37,30.07,64.65,0.684,0
FAZ_04622,Sentinel_Agro,Trigo,403.39,Sequeiro,Organico,Outono,5.7,29.27,51.93,4772.75,30.07,63.27,0.771,0
FAZ_04623,Sentinel_Agro,Arroz,233.66,Gotejamento,Siltoso,Verao,5.13,42.99,45.26,2110.98,35.49,76.96,0.783,0
FAZ_04624,Gaia_Vision,Cana_de_Acucar,578.03,Manual,Siltoso,Inverno,26.71,172.53,79.1,5734.21,20.31,62.93,0.661,0
FAZ_04625,TerraScan_X,Algodao,328.76,Aspersao,Calcario,Primavera,12.64,178.67,35.29,3736.3,45.0,44.39,0.526,1
FAZ_04626,Sentinel_Agro,Cana_de_Acucar,239.33,Aspersao,Siltoso,Verao,14.61,64.65,47.47,2234.44,28.82,68.8,0.808,0
FAZ_04627,Gaia_Vision,Soja,282.37,Inundacao,Siltoso,Verao,2.74,54.3,36.24,6549.81,35.72,60.08,0.657,1
FAZ_04628,OrbSat_Field,Milho,361.16,Sequeiro,Organico,Verao,13.52,104.89,43.13,4934.39,40.2,30.19,0.567,0
FAZ_04629,Gaia_Vision,Arroz,536.11,Sequeiro,Argiloso,Inverno,14.87,118.51,62.25,6253.13,22.34,59.72,0.621,1
FAZ_04630,Gaia_Vision,Tomate,436.33,Gotejamento,Arenoso,Inverno,20.98,145.49,50.15,6617.06,21.65,72.07,0.667,0
FAZ_04631,Gaia_Vision,Cenoura,298.15,Aspersao,Calcario,Outono,9.07,47.87,46.08,2386.11,30.86,63.82,,0
FAZ_04632,Sentinel_Agro,Milho,454.56,Manual,Siltoso,Inverno,9.34,83.26,73.8,3437.08,8.78,85.83,0.884,0
